Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
OETCDAITXCDXIB-LKHHGCNMNA-N,CHEMBL204085,1956,A,8.77,chembl20,334483,9606,EGFR,1260,C1(=CC=C2C(=C1)C(=NC=N2)NC3=CC(=C(F)C=C3)Cl)NC(C#CCCN4CCOCC4)=O
OGSIXNADGNBMNO-BBVMTRQKNA-N,CHEMBL461792,1956,A,8.0,chembl20,493905,9606,EGFR,1260,N1=CN=C(NC2=CC=CC(Cl)=C2)C3=CC4=C(C=C13)O[C@@H]([C@H](O4)COC)COC
NWAUBAGBGOPJLF-UUJKVWGPNA-N,CHEMBL371206,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1C(NC(=O)NC=2C=C(C=C(C)C2)C)=CC=C(C=3C=4C(SC3C)=NC=NC4N)C1
NEZCKIVFZVYNMQ-NVVVNYRMNA-N,CHEMBL596957,1956,A,7.14,chembl20,612309,9606,EGFR,1260,C=1(C=C2C(=NC=NC2=CC1OC)NCC3=CC=C(C(=C3)F)Cl)OCCCCCCC(=NO)O
NFCDGHRKDYRHJM-PVANZQSZNA-N,CHEMBL372692,1956,A,5.8,chembl20,321412,9606,EGFR,1260,C=12N(C=C(C1CC)CC(O)=O)N=CN=C2NC3=CC=4C=NN(C4C=C3)CC=5C=CC=CC5
DINSWXHJIIYZME-CHHPPJJSNA-N,CHEMBL2047025,1956,A,5.81,chembl20,827636,9606,EGFR,1260,C=1(NC(CCCCCC(=O)NO)=O)C=C(C(=O)NC=2C=C(Cl)C(=CC2)F)C(O)=CC1OC
NHHQJBCNYHBUSI-OCEIMPISNA-N,11213558,1956,A,7.21467,pubchem,625004,9606,EGFR,1260,FC=1C(NC2=NC=3NC(=O)C(OC3C=C2)(C)C)=NC(NC4=CC(OC)=C(OC)C(OC)=C4)=NC1
NHRKLQUXUDCFMY-HXTKINSTNA-N,CHEMBL2347230,1956,A,5.6,chembl20,953504,9606,EGFR,1260,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC3=CC=C(C=C3)O)C(=O)OCC)(=O)OCC
NGKDXIDMJWVNHU-SREBMQDQNA-N,CHEMBL193578,1956,A,5.62,chembl20,321418,9606,EGFR,1260,C=1(C=2C(OC3CCOCC3)=CC=CC2N=CN1)NC4=CC(Cl)=C(C=C4)OCC=5N=CC=CC5
ORUUEFDGYYTXAF-LBOYIXSDNA-N,CHEMBL1967302,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C=1C=C(C=2C=C3C(NC(=O)C3)=CC2)C=NC1)CC(N)CC=4C=5C(NC4)=CC=CC5
ORVPEVIDEJOHIY-PKRZOPRNNA-N,CHEMBL395573,1956,A,5.54,chembl20,445904,9606,EGFR,1260,C1(=CC(Cl)=C2C(=C1)C(=C(C=N2)C#N)NC=3C=CC(=C(Cl)C3)F)NCC=4C=CC=C[N+]4O
OSBNTMYQLUCHOK-HXTKINSTNA-N,CHEMBL2048905,1956,A,8.39,chembl20,827250,9606,EGFR,1260,C(CN1C=CC=2N=CN=C(C21)NC3=CC(=C(C=C3)OC4=C5C=NSC5=CC=C4)Cl)O
OTVCFDOYUHREFJ-XBXBPLPCNA-N,CHEMBL1984711,1956,A,6.4,chembl20,809214,9606,EGFR,1260,O1N=C(C=C1NC=2N=C(NC=3C=C(OC)C(OC)=C(OC)C3)N=CC2)C4CCCCC4
OTWPZTWMRCYFEY-UHFFFAOYNA-N,CHEMBL598307,1956,A,7.32,chembl20,607962,9606,EGFR,1260,C=1(C=C(O)C=2C(C=C(OC2C1)C3=CC=CC=C3)=O)OCC(OCCCCCCCCCCCCCCCC)=O
OUDUEUZRZJNOKY-LNNLXFCONA-N,CHEMBL127611,1956,A,8.49,chembl20,63783,9606,EGFR,1260,N=1C=NC(NC2=CC=CC(Br)=C2)=C3C=NC(=CC13)N(CC(O)C(C(O)C(O)CO)O)C
OQUOTBSSEUPKNG-VEORKLDJNA-N,44395123,1956,A,5.55284,pubchem,241905,9606,EGFR,1260,FC1=C(NC2=NC=NC=3C2=CC(OC)=C(OC)C3)C=CC=C1NC(=O)C=4C=CC=CC4
OPNOKMCPQWTTTB-KRMNUSLJNA-N,CHEMBL2029696,1956,A,5.25,chembl20,819893,9606,EGFR,1260,N1(C(/C(=C\C2=CC(=CC=C2)OCC3=CC=CC=C3F)/C(N1)=O)=O)C4=CC=C(C=C4)F
MHDGMURJDSJVEZ-UHFFFAOYNA-N,CHEMBL1821862,1956,A,5.76,chembl20,766557,9606,EGFR,1260,C1(=C(C=C(C=C1)C2=NN(C(C=3C=CC(=CC3)F)C2)C=4SC=C(N4)C5=CC=CC=C5)C)C
MJJALKDDGIKVBE-UHFFFAOYNA-N,3191,1956,A,6.25251,pubchem,625184,9606,EGFR,1260,O(C1CCN(CC1)CCCC(=O)C=2C=CC(C(C)(C)C)=CC2)C(C3=CC=CC=C3)C4=CC=CC=C4
MKNGJNHUZSCTJU-VJSLDGLSNA-N,10288761,1956,A,6.85387,pubchem,254942,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC=3C2=C(OC4CCN(CC4)C)C=CC3)C=CC1OCC=5N=CC=CC5
PXBVPDIMCOILPS-CYSPOYASNA-N,CHEMBL437890,1956,A,8.96,chembl20,334483,9606,EGFR,1260,C=1(NC(C#CCCN2CCN(CC2)C)=O)C=C3C(=NC=NC3=CN1)NC=4C=C(C(F)=CC4)Br
PYXQMJSGJIJHJT-GVJCFTGSNA-N,CHEMBL1964687,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C(C=3C1=NC=NC3N)C4=C(CC2)C=C(NC(=O)NC5=CC(=CC(=C5)C)C)C=C4
PUPCMYJENNVFMI-PKRZOPRNNA-N,CHEMBL2087354,1956,A,6.82,chembl20,840626,9606,EGFR,1260,O=S(=O)(N1CCOC=2C=C3C(N=CN=C3NC4=CC=CC(Br)=C4)=CC2OCC1)C5=CC=C(C=C5)C
PUPCRRRSBUYJAD-GQYRCTTQNA-N,CHEMBL271381,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1(=CC=C(C=2C(=NOC21)N)C=3C=CC(=CC3)NC(NC=4C=C(C=CC4)Br)=O)OC
PTARQPWAPBTGAG-VJSLDGLSNA-N,11669455,1956,A,7.52288,pubchem,263980,9606,EGFR,1260,ClC=1C(OCC2=CC(F)=CC=C2)=CC=C(NC3=NC=NC=C3C#CC=4C=CC(N)=CC4)C1
PTVPBWWDGZSEAF-JIKXQTCGNA-N,CHEMBL1998585,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2N=CN=C(N)C2C(C3=CC=C(NC(=O)NC4=CC(C(F)(F)F)=CC=C4F)C=C3)=C1
RAEOEBBAAKUVNC-LELJVTLKNA-N,CHEMBL2064391,1956,A,5.17,chembl20,831926,9606,EGFR,1260,C=1C2=C(N(C(O2)=O)CCCN3CCOCC3)C=C4C(=NC=NC14)NC5=CC=CC(=C5)C(C)=O
RALUAQCUICRVFY-NPJRDEIVNA-N,CHEMBL342792,1956,A,6.03,chembl20,66564,9606,EGFR,1260,S(/C(=C/C1=CC(O)=C(C(=C1)OC)O)/C#N)(/C(=C/C2=CC(O)=C(C(=C2)OC)O)/C#N)(=O)=O
QXRJBJVCBQSLTA-MSHHZIMBNA-N,CHEMBL1988300,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2C(C(C3=CC=C(N)C=C3)=C1)=C(N=CC2C=CC4=NC=5C(N4)=CC=CC5)N
QYLCQESZNMYESM-WIJQZDEGNA-N,90655170,1956,A,7.03152,pubchem,1128564,9606,EGFR,1260,ClC1=CC(NC=2N=CN=C3SC(NC(=O)/C=C/CN(CCCN(C)C)C)=CC23)=CC=C1F
QYULUQACUCDZHT-SREBMQDQNA-N,CHEMBL78700,1956,A,6.3,chembl20,67058,9606,EGFR,1260,S1C(=CC2=C1C(NC3=CC=4C=C(C)NC4C=C3)=CC=N2)C5=CC=C(C=C5)CNCCCO
RCXVRYYLBZGIFP-UHFFFAOYNA-N,CHEMBL419409,1956,A,5.36,chembl20,66578,9606,EGFR,1260,C=1C=C(C=C(C(=O)C=2C=CC(NC3=C(C=C(C=C3)F)F)=CC2)C1OC)C#CC(C)(C)N
RBNCDKJSVBUSHW-LBOYIXSDNA-N,71616518,1956,A,7.25181,pubchem,770794,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC=3C2=CC(OCCCN4CC5(C4)COC5)=C(OC)C3)C=CC1F
QZUOQDCANBALJY-ZNVTXRBFNA-N,CHEMBL166307,1956,A,8.41,chembl20,66725,9606,EGFR,1260,C=1(C=2C(=CN=C(C2)NCCCNN3CCN(CC3)C)N=CN1)NC4=CC(Br)=CC=C4
RBVREWVCSCUBOY-PJQSKVNONA-N,25026281,1956,A,8.72125,pubchem,670127,9606,EGFR,1260,ClC1=C(OC=2C3=C(NN=C3)C=CC2)C=CC(NC4=NC=NC5=C4N(CCO)C=C5)=C1
RBVREWVCSCUBOY-SPEPDGBUNA-N,CHEMBL2048903,1956,A,8.72,chembl20,827250,9606,EGFR,1260,C(CN1C=CC2=NC=NC(=C21)NC=3C=C(C(=CC3)OC=4C5=CNN=C5C=CC4)Cl)O
RCDUEGIHNAMABT-CATZCVBWNA-N,CHEMBL531804,1956,A,7.3,chembl20,808850,9606,EGFR,1260,CN(C)C=1C=C2C(NC3=CC=C4N=C(CC5=CC=CC=C5)NC4=C3)=NC=NC2=CN1
RCKUPYHQCFJMHW-KGRLITRENA-N,CHEMBL1812434,1956,A,5.37,chembl20,762782,9606,EGFR,1260,C=1C(/C=C/C(NC=2C=C3C(N=CN=C3NC=4C=C(C=CC4)Br)=CC2)=O)=C(C=CC1)Br
PKKRQPPSMXAKFM-LKHHGCNMNA-N,11532242,1956,A,8.74473,pubchem,260895,9606,EGFR,1260,ClC1=CC(NC2=NC=NC=3C2=CC(NC(=O)C#CCCN(CC)CC)=CC3)=CC=C1F
POJLWIIYPDNVPE-SREBMQDQNA-N,44564478,1956,A,8.82102,pubchem,345876,9606,EGFR,1260,ClC1=CC(CC=2N=CN=C3C2C=C(NC(=O)C=C)C(OCCCN4CCOCC4)=C3)=CC=C1F
POLXUFYBMIRDEG-UHFFFAOYNA-N,CHEMBL1098121,1956,A,5.36,chembl20,632804,9606,EGFR,1260,N1(CCCCCC2=CC=C(C=C2)OC)C=C(C=3C=C(OCCC=4C=CC(O)=CC4)C=CC13)CCN
POTIQPCBICOMND-PMWDVLQYNA-N,46886970,1956,A,5.60206,pubchem,481817,9606,EGFR,1260,ClC1=C(CC=2NC=3N=C(N=C(NC4=C(F)C=C(Cl)C=C4)C3C2)N)C=CC(Cl)=C1
PKCDDUHJAFVJJB-XRJCTRHONA-N,CHEMBL1996234,1956,A,5.7,chembl20,809214,9606,EGFR,1260,OC1(CC(C=2N3C(=C(N2)C4=CC5=NC(=CC=C5C=C4)C=6C=CC=CC6)C(=NC=C3)N)C1)C
PLIVFNIUGLLCEK-CATZCVBWNA-N,CHEMBL598797,1956,A,8.62,chembl20,614501,9606,EGFR,1260,N1=CN=C(C=2C1=CC(=C(C2)OCCCCCCC(O)=NO)OC)NC=3C=C(C=CC3)C#C
PLQLHGCLAWKBJG-SPEPDGBUNA-N,CHEMBL116525,1956,A,6.04,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(C#CC)=O)OC)NC3=CC(Br)=CC=C3
PLYBJTYMLUTPEL-LKHHGCNMNA-N,CHEMBL3221541,1956,A,5.1,chembl20,1331050,9606,EGFR,1260,C(NC=1C(=CC(=CC1)NC2=NC=NC3=CC(=C(C=C23)OC)OCCN4CCOCC4)C)(=O)OCC
PJDCIIPPRINIGB-GRJVZSOANA-N,CHEMBL91925,1956,A,7.14,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(/C=C/CN(CC)CC)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
PJHRRMICMJBPRK-LELJVTLKNA-N,CHEMBL1928312,1956,A,8.23,chembl20,791584,9606,EGFR,1260,C(C=1NC=2C(=CC(=CC2)OC)C1)(=O)C3=CC4=C(S3)N=CN=C4NC5=CC=C(C(=C5)Cl)F
PQSHNUPLASBIBU-OOPCITQJNA-N,CHEMBL256529,1956,A,7.48,chembl20,479448,9606,EGFR,1260,C=1(NC=2C=C(Cl)C(OCC3=CC(=CC(=C3)F)F)=CC2)C(=C(N)N=CN1)/C=N/OC
QCDZPARUOUZGLL-HXTKINSTNA-N,CHEMBL104244,1956,A,6.68,chembl20,66588,9606,EGFR,1260,N1(C2=NC(NCCCCN3CCN(CC3)C)=NC=C2C=C(C1=O)C=4C(Cl)=CC=CC4Cl)C
QCXGPXCCRSBZGD-RMALJZPMNA-N,CHEMBL1812567,1956,A,5.06,chembl20,982464,9606,EGFR,1260,C=1(SC=CC1)/C=C/C(NC2=CC=C3C(C(=NC=N3)NC4=CC(=CC=C4)Cl)=C2)=O
QDASMWJJFLCOHF-RIVIUXSDNA-N,CHEMBL3233784,1956,A,8.05,chembl20,1335368,9606,EGFR,1260,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN4CCCCC4)=O
QEMQWMRZJAAQSZ-PVANZQSZNA-N,CHEMBL2063926,1956,A,5.0,chembl20,831782,9606,EGFR,1260,N1(C=2N=C3C(=C(NC=4C=CC=CC4SC)N2)N=CN=C3NCC5CC5)CCN(CC1)C6CCNCC6
QFRXIKQLGYNTBV-VEORKLDJNA-N,CHEMBL115440,1956,A,6.03,chembl20,753968,9606,EGFR,1260,C=1(C2=C(C=CC(NC(C#CCOCCOC)=O)=C2)N=CC1C#N)NC=3C=C(Br)C=CC3
PFRDPPRTLFHGLR-MRSUPTMINA-N,CHEMBL1242852,1956,A,6.75,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(C(C)C)N=C(C3=CC4=C(N(C=C4)C(OC(C)(C)C)=O)C=C3)C2=C1N
RFPFDYLIHJZPLH-WWIHYLOLNA-N,44355908,1956,A,5.1549,pubchem,66604,9606,EGFR,1260,C=1NC=2C(C1C[C@@H](NC(=O)C(F)(F)F)C(=O)NCC3=CC=CC=C3)=CC=CC2
RITAVMQDGBJQJZ-OHWFFDRONA-N,CHEMBL1289926,1956,A,5.64,chembl20,774478,9606,EGFR,1260,C1=CC=CN=C1/C=C/C=2C=3C=CC(=CC3NN2)SC4=C(C=CC=C4)C(=O)NC
RITAVMQDGBJQJZ-OTERJNTRNA-N,6450551,1956,A,5.63827,pubchem,624998,9606,EGFR,1260,S(C1=CC2=NNC(=C2C=C1)/C=C/C=3N=CC=CC3)C=4C(=CC=CC4)C(=O)NC
RHSAUGZCZKFNLC-PUXXYCQMNA-N,CHEMBL411897,1956,A,7.55,chembl20,468599,9606,EGFR,1260,N1=CN=C(C2=C1NN=C2OCCN3CCC(CC3)OC)NC=4C=C(C(=CC4)OCC5=NC=CC=C5)Cl
REVIIPLYMPLAKU-XBXBPLPCNA-N,CHEMBL3233762,1956,A,5.37,chembl20,1335368,9606,EGFR,1260,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(CN(C)CCN(C)C)=O
REGSBTZPYLTYEF-GAAFEFCSNA-N,CHEMBL3088222,1956,A,5.59,chembl20,1274575,9606,EGFR,1260,C=1C=CC=C(C1O)C(N/N=C(/CN2C(=CN=C2C)N(=O)=O)\C3=CC=C(C=C3)Br)=O
RBURTLAMOSHNGX-HIVOMVAKNA-N,CHEMBL109631,1956,A,6.72,chembl20,66588,9606,EGFR,1260,N1(C=2N=C(NC=3C=C(C(=O)O)C=CC3)N=CC2C=C(C1=O)C4=C(Cl)C=CC=C4Cl)C
QKAUOZDTEZWAOG-BZXROQDWNA-N,CHEMBL308645,1956,A,8.33,chembl20,66714,9606,EGFR,1260,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(CCC(=O)O)=CC4C
QKLWVDQKXUTTEU-PVANZQSZNA-N,CHEMBL394057,1956,A,7.52,chembl20,454316,9606,EGFR,1260,C1=CC(COCC(O)=O)=C2C(=NC=NN12)NC3=CC=C4C(C=NN4CC5=CC(=CC=C5)F)=C3
QLXPUSGFNJLGHJ-LBOYIXSDNA-N,CHEMBL2347225,1956,A,5.6,chembl20,953504,9606,EGFR,1260,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC=3C=CC(=CC3Cl)Cl)C(=O)OCC)(=O)OCC
QMAYPCNOXVCKRW-ZRYBZDNWNA-N,CHEMBL469355,1956,A,8.05,chembl20,501564,9606,EGFR,1260,N1=C(NC2=CC=C(C=C2)S(=O)(=O)N)SC=3C(=NC=NC13)NC=4C=C(C(=CC4)F)Cl
QMVUXJFOCASEQU-SLSKDPHBNA-N,CHEMBL484108,1956,A,5.32,chembl20,556139,9606,EGFR,1260,C=1C=CC(=CC1NC2=NC(N)=NC=3NC(=CC23)CCC4=C5C(=CC=C4)C=CC=C5)Br
QHSKAAHDPBBIMT-SPEPDGBUNA-N,CHEMBL92902,1956,A,6.94,chembl20,66587,9606,EGFR,1260,C=1(C(NC=2C=C3C(=NC=NC3=CC2)NC=4C=C(Br)C=CC4)=O)CN(C)CCC1
QHUDPFOODLMGQO-DRVCWQMLNA-N,71583657,1956,A,7.4437,pubchem,739688,9606,EGFR,1260,ClC1=CC(NC2=NC=NC=3NCCC(=CC32)C(=O)NCCO)=CC=C1OC4=C5C(SC=C5)=CC=C4
RPRKELPQOLSJKD-LELJVTLKNA-N,CHEMBL460731,1956,A,7.7,chembl20,67057,9606,EGFR,1260,C1(=CC=C2C(=C1)C(=NC=N2)NC3=CC=C(C(=C3)Cl)F)OCCCCNCC=S(=C)(O)O
RLAJOHAIIACFAM-LPKRWNSGNA-N,CHEMBL461140,1956,A,5.48,chembl20,558078,9606,EGFR,1260,N1=CC=C(C=C1/C=C/C2=CC=C(C=C2)OCCN(C)C)C=3NC=4C(C3)=C(N=CN4)O
RLICCWOKSVSSOF-TWSYTRIPNA-N,CHEMBL169467,1956,A,5.47,chembl20,67061,9606,EGFR,1260,C1=2N(C=C(C1=C(N)N=CN2)C=3C=C(O)C=CC3)C(CC4=CC=C(C=C4)OC)CO
RJYDFWXAENNSNC-NSJMMFDCNA-N,CHEMBL1087760,1956,A,5.6,chembl20,616541,9606,EGFR,1260,C1(=CC(=CC=C1)C)C(O)=NN2C(=C3C(=C(N=N3)C=4C=CC(=CC4)Cl)N=C2CC5CCCCC5)O
RIZVVAVJCPLDDB-LELJVTLKNA-N,CHEMBL2347227,1956,A,5.6,chembl20,953504,9606,EGFR,1260,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC=3C=CC(=CC3)Cl)C(=O)OCC)(=O)OCC
RCUSFXIASRCUQJ-CWFROXSNNA-N,24897276,1956,A,7.52288,pubchem,361655,9606,EGFR,1260,FC=1C=C(CN2N=CC=3C2=CC=C(NC4=NC=NC(N)=C4/C=N/N5CCCCC5)C3)C=CC1
RDRNBLXUDTUCRQ-LKHHGCNMNA-N,CHEMBL186580,1956,A,6.31,chembl20,305999,9606,EGFR,1260,C1=2C(NC3=CC(NC(=O)C=4C=CC=CC4)=C(C=C3F)F)=NC=NC1=CC(=C(C2)OC)OC
SAMLUEXYGUANPP-PKRZOPRNNA-N,CHEMBL121405,1956,A,5.96,chembl20,66579,9606,EGFR,1260,N=1C(=C(C2=CC(NC3CCCCC3)=NC=C2)OC1C4(CCNCC4)O)C5=CC=C(C=C5)F
RWRYVPUMPZVZSS-PJQSKVNONA-N,CHEMBL328704,1956,A,7.92,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C#CCN(CC)CC)=O)C2)N=CN1)NC=3C=C(Br)C=CC3
RYCIKEDAOOTILW-HXTKINSTNA-N,CHEMBL324926,1956,A,6.48,chembl20,66588,9606,EGFR,1260,N1(C=2N=C(NC=3C=C(OC)C=C(C3)OC)N=CC2C=C(C1=O)C=4C(Cl)=CC=CC4Cl)C
SAERMKUGKADQHG-NVFKSHASNA-N,11495680,1956,A,7.52288,pubchem,264807,9606,EGFR,1260,ClC=1C(F)=C(NC2=NC=NC3=C2C=C(CN4[C@@H](CCC4)C(=O)N)C(OC)=C3)C=CC1
RZFRGRRGNMJWMD-MPIMZMORNA-N,CHEMBL202378,1956,A,5.31,chembl20,333595,9606,EGFR,1260,N1C(C2=C(C3=C(C4=C2C=C(C(=C4OC)OC)OC)N(C5=CC=CC=C35)C)C1=O)=O
RVSMZHTVMMGSFY-PUXXYCQMNA-N,CHEMBL438536,1956,A,9.0,chembl20,468599,9606,EGFR,1260,N1=CN=C(NC=2C=CC(=C(C2)C)OCC3=CC=CC(=C3)F)C4=C1NN=C4OCCN5CCC(CC5)O
RUTCIZOQGCWURK-QJLSXHJRNA-N,CHEMBL489083,1956,A,5.34,chembl20,557465,9606,EGFR,1260,C1=CC=C2C=C3C=4C5=C(C=CC4)C=CN5C6=C(N3C2=C1)C(N(C6=O)CCCSC(N)=N)=O
RSAVYUKMYLHWGE-LKHHGCNMNA-N,CHEMBL31419,1956,A,8.44,chembl20,64445,9606,EGFR,1260,C1=2C(=NC=NC1=CC(OCCCN3CCOCC3)=C(C2)NC(C=C)=O)NC4=CC(Br)=CC=C4
QPORZABOFXPRHM-LVGTVDSFNA-N,CHEMBL1980144,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=NC=NC(N)=C2C(C(=O)NC=3C=CC(NC(=O)NC4=C(C=CC=C4)C)=CC3)=C1
QSKTXQACKBOBKD-VEORKLDJNA-N,45141351,1956,A,9.07058,pubchem,457029,9606,EGFR,1260,BrC=1C=C(NC2=NC=NC3=C2C=C(NC(=O)CN4SC=5C(C4=O)=CC=CC5)C=C3)C=CC1
QNULKTUETCUJKC-WKAABZQDNA-N,CHEMBL113185,1956,A,5.29,chembl20,67068,9606,EGFR,1260,C=1(N=C(C=2C=NC(=CC2)NCCN)C=CN1)NC3=CC(OC)=C(C(=C3)OC)OC
QTECWEWNSUDGNT-PKRZOPRNNA-N,44564023,1956,A,8.82102,pubchem,345876,9606,EGFR,1260,ClC=1C=C(CC2=NC=NC=3C2=NC(NC(=O)C=C)=C(OCCCN4CCOCC4)C3)C=CC1F
QTRVZMFRXOALDJ-VEORKLDJNA-N,CHEMBL202556,1956,A,8.51,chembl20,334483,9606,EGFR,1260,C=1(N=CC=2C(C1)=C(N=CN2)NC=3C=C(C(=CC3)F)Cl)NC(C#CCN4CCOCC4)=O
QROZNTBKLCEHDK-UHFFFAOYNA-N,CHEMBL383030,1956,A,5.12,chembl20,331137,9606,EGFR,1260,O1C2=C3C=CC=CC3=C(C(=C2C=4C(C5=CC=CC=C5C(C41)=O)=O)C(=O)OC)OCCCN(C)C
QONPPIZSNSSCSK-SUZVEGRJNA-N,CHEMBL411903,1956,A,5.7,chembl20,809214,9606,EGFR,1260,N=1C(=C2C(NCCC(C=3C=CC(NC(NC4=CC(=CC=C4F)C(F)(F)F)=O)=CC3)=N2)=NC1)N
QPBVHOJHCCLHIT-VEORKLDJNA-N,70697160,1956,A,5.56067,pubchem,678508,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC=3C2=CC(NC(=O)C4OC=5C(OC4)=CC=CC5)=CC3)C=CC1
QQRLVNGJKMMEMW-SJABLVOMNA-N,CHEMBL305194,1956,A,7.54,chembl20,66714,9606,EGFR,1260,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C(=O)O)=CC4C
PIQCTGMSNWUMAF-OLRSVKRENA-N,CHEMBL522892,1956,A,6.03,chembl20,774484,9606,EGFR,1260,C1(C2=NC3=CC=C(N4CCN(CC4)C)C=C3N2)=C(C5=C(C=CC=C5F)NC1=O)N
RSIUAJHRAOKMFS-PKRZOPRNNA-N,CHEMBL246489,1956,A,6.31,chembl20,454316,9606,EGFR,1260,C1=CC(COCCOC)=C2C(=NC=NN12)NC3=CC=C4C(C=NN4CC5=CC(=CC=C5)F)=C3
RSOLNUPXBUNNJM-YMMQRHCWNA-N,CHEMBL572028,1956,A,6.2,chembl20,600206,9606,EGFR,1260,C1(=CC=C2N=CN=C(C2=C1)NC3=CC=CC(Cl)=C3)/N=N/N(C(OCOC(C)=O)=O)C
RQYVKBOWLRVISJ-CATZCVBWNA-N,CHEMBL598377,1956,A,8.51,chembl20,612309,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC)OCCCCCCC(=NO)O
RVMXVPBXSVVAGZ-LELJVTLKNA-N,CHEMBL2441565,1956,A,5.66,chembl20,990874,9606,EGFR,1260,C(CC=CN(C)C)(=O)N1CCOC2=C1C=C3C(=NC=NC3=C2)NC=4C=C(C(=CC4)F)Cl
PRTKQGBTOIDYLQ-PKRZOPRNNA-N,CHEMBL143968,1956,A,5.96,chembl20,65120,9606,EGFR,1260,C(NCC1=CC=CC=C1)(C=2C=CC(C3=C(C=C(C=C3)C=4C=CC=CC4)OCOC)=CC2)=O
SHKHWNUDFOMKAK-PJQSKVNONA-N,25026082,1956,A,8.52288,pubchem,670127,9606,EGFR,1260,ClC1=C(OC=2C=3CC(=O)NC3C=CC2)C=CC(NC4=NC=NC5=C4N(CCO)C=C5)=C1
SJLWTBDKYQGYLP-PKRZOPRNNA-N,44564438,1956,A,8.82102,pubchem,345876,9606,EGFR,1260,O1CCN(CCCOC=2C(NC(=O)C=C)=CC=3C(=NC=NC3CC4=CC(=CC=C4)C)C2)CC1
VDPASZIGNMILMX-VJSLDGLSNA-N,CHEMBL516365,1956,A,8.77,chembl20,493905,9606,EGFR,1260,C1(=CC2=C(N=CN=C2C=C1OCCCN3CCC(CC3)C)CC=4C=C(C=CC4)Br)NC(=O)C=C
VEOIWTSZBRXBQG-LBOYIXSDNA-N,CHEMBL25425,1956,A,6.7,chembl20,82007,9606,EGFR,1260,C1=2C(NC=3C(=CC(=CC3)Cl)F)=NC=NC1=CC(=C(C2)OC)OCCC4CCN(CC4)C
VGEGZZGYLULDJH-UHFFFAOYNA-N,CHEMBL1822062,1956,A,5.2,chembl20,766557,9606,EGFR,1260,C1(=CC=C(C=C1)C=2CC(C=3C=CC(=CC3)Br)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)OC
VIANWBJPMVJZPN-CYSPOYASNA-N,11518389,1956,A,9.30103,pubchem,260895,9606,EGFR,1260,ClC1=CC(NC=2N=CN=C3C2C=C(NC(=O)C#CCCN4CCN(CC4)C)N=C3)=CC=C1F
VIFZPGPTTZFTNM-LELJVTLKNA-N,CHEMBL2048794,1956,A,7.68,chembl20,827250,9606,EGFR,1260,C=1(NC=C2C=CC=C(C12)OC=3C(=CC(=CC3)NC4=C5C(=NC=N4)C=CN5CCO)Cl)O
VISPUVFNHYLBPQ-LKHHGCNMNA-N,17758353,1956,A,5.30103,pubchem,297878,9606,EGFR,1260,ClC=1C=C(NC=2C3=C(N=CC2C#N)C(S(O)=C)=CC(NCC=4NC=NC4)=C3)C=CC1F
VHRIFFSWPSMYNR-CYSPOYASNA-N,CHEMBL281543,1956,A,8.57,chembl20,64445,9606,EGFR,1260,N1=C2C(=NC=NC2=CC(=C1NC(C=C)=O)CCCCN3CCOCC3)NC4=CC(Cl)=C(C=C4)F
VEKGKQDLGQZPEO-YKFRWSAQNA-N,44442758,1956,A,7.284,pubchem,309618,9606,EGFR,1260,BrC=1C=C([C@H]2[C@H](NC=3C=4C(N=CC3C#N)=CC(OC)=C(OC)C4)C2)C=CC1
