Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
AROYESYOAIFFDX-UHFFFAOYNA-N,CHEMBL2312639,3350,A,7.47,chembl20,935750,9606,HTR1A,2095,C1=NC(=CC=2C=CC=CC12)S(=O)(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
ARWQQHFFCBOLCO-UHFFFAOYNA-N,CHEMBL495250,3350,A,7.41,chembl20,556689,9606,HTR1A,2095,C1CN(CCN1CCC(NS(C2=CC=C(C=C2)OC)(=O)=O)C)C3=CC=CC(=C3)C(F)(F)F
AWTXQJWVIKYPGZ-UHFFFAOYNA-N,CHEMBL311479,3350,A,7.85,chembl20,929,9606,HTR1A,2095,N=1N(C(=O)C(CC1C2=CC=CC=C2)=NCCN3CCN(CC3)C4=C(OC)C=CC=C4)C
AWUMJRBCRRADSO-UHFFFAOYNA-N,CHEMBL2237154,3350,A,7.8,chembl20,899959,9606,HTR1A,2095,C1CN(CCN1C2=CC=CC=C2)CCCN3CCCN4C3=NC5=C4C(N(C(N5C)=O)C)=O
AUMIZIKCBYPWJM-UHFFFAOYNA-N,CHEMBL1221545,3350,A,7.21,chembl20,651508,9606,HTR1A,2095,N1(CCN(CC1)C2=C(C=CC=C2)OC)CCCCNS(C=3C=CC4=CC=CC=C4C3)(=O)=O
AUWJEOYYGQLWQK-ACIRGTOINA-N,CHEMBL1806814,3350,A,7.03,chembl20,758560,9606,HTR1A,2095,C=1C=C2CCN([C@@H]3CC4=C(C(=C32)C1)C(=CC=C4)OC(=O)NCC)CCC
AXZSCROULWUEOF-UHFFFAOYNA-N,CHEMBL483176,3350,A,7.41,chembl20,802189,9606,HTR1A,2095,C1=CC2=CC=C(N3CCN(CC3)CCCCN4C(C=5C(C4=O)=CC=CC5)=O)N=C2C=C1
BUAVLZBGBXSSBR-RLAPIPATNA-N,49781265,3350,A,6.56864,pubchem,517896,9606,HTR1A,2095,OC1(C[C@@H]2N([C@H](C1)CC2)C(=O)C=3C=CC=CC3)CNCC=4N=CC(=CC4)C
BUBMDQIXSUMGRI-LELJVTLKNA-N,CHEMBL3264384,3350,A,8.14,chembl20,1353507,9606,HTR1A,2095,C1(C(NCCN2CCC(=CC2)C3=CC(=CC(=C3)F)F)=O)=CC=4C(C=C1)=CC=CC4
BTDYXGVLMLMAGC-UHFFFAOYNA-N,10456474,3350,A,7.82102,pubchem,3860,9606,HTR1A,2095,O=C(N1CCN(CC1)C2=CC=C(N(=O)=O)C=C2)CCCOC=3C=C4C(CCN)=CNC4=CC3
BTEINZDTJWUOFJ-XRJCTRHONA-N,CHEMBL87187,3350,A,8.52,chembl20,906,9606,HTR1A,2095,N1(C2=C3N=CC=CC3=CC=C2)CCN(CC1)CCC=4C=CC(C5=NC(N)=CC=C5)=CC4
CCEYDGKRXQRJOJ-UHFFFAOYNA-N,CHEMBL31217,3350,A,9.02,chembl20,923,9606,HTR1A,2095,C=1C=C(OCCOC2=CC=3C(C=C2)=CC=CC3N4CCN(CC4)C)C=C5C(=CNC51)CCN
CCSCYJFJDDPPKK-HXUWFJFHNA-N,CHEMBL283065,3350,A,6.26,chembl20,1209,9606,HTR1A,2095,[C@@H]12C3=C(C=CC=C3CCN1C)C=4C(C2)=CC=CC4C5=C(OC)C=CC=C5OC
CEHBZLBCWSUAOO-LVSZAOPGNA-N,90654696,3350,A,7.284,pubchem,1126168,9606,HTR1A,2095,O=C(N1[C@@H](CCC1)C(=O)N)CCCCN2CCN(CC2)C3=C(O)C=CC=C3
BWRZYJMZRBKIAZ-LNNLXFCONA-N,44591228,3350,A,7.12321,pubchem,392707,9606,HTR1A,2095,N1(CC(CCC1)C=2N=C(NC3CC3)N=CC2)CCC=4C=5C(NC4)=CC=CC5
BXCJYVZTCSCMDQ-UHFFFAOYNA-N,CHEMBL1277188,3350,A,7.21,chembl20,684850,9606,HTR1A,2095,N1=C2C=CC=CC2=C3CCCC3=C1N4CCN(CC4)CCCC=C5N=C6CCCCC6C(N5N)=O
ACOGYNPKOWYKEV-LQFNOIFHNA-N,90655808,3350,A,7.95468,pubchem,1137700,9606,HTR1A,2095,FC1=CC(N2CCN(CC2)CCNC(=O)C3=NC=4C(N=C3)=CC=CC4)=CC(F)=C1
AFWLIBPUJKVHTI-LELJVTLKNA-N,CHEMBL495161,3350,A,5.9,chembl20,556305,9606,HTR1A,2095,C=1C=CC=2N=C(C=CC2C1OCCN3CCN(CC3)CC=4C=CC=CC4NC(=O)C)C
AEMPUGZDRBBCME-ILBDCCSDNA-N,CHEMBL3235731,3350,A,7.36,chembl20,1337341,9606,HTR1A,2095,C1CN([C@@H](C1)C(=O)N)C(CCCCCN2CCN(CC2)C3=CC=CC=C3OC)=O
AEQDJSLRWYMAQI-KRWDZBQONA-N,CHEMBL487182,3350,A,5.6,chembl20,942284,9606,HTR1A,2095,C1=C(C(=C2CN3[C@@H](CC2=C1)C4=C(CC3)C=C(C(=C4)OC)OC)OC)OC
BJFLRBLSVACLLD-UHFFFAOYNA-N,71453280,3350,A,7.09151,pubchem,694795,9606,HTR1A,2095,S(=O)(=O)(NC1CCN(C1)CCOC=2C(C3=CC=CC=C3)=CC=CC2)C4=C(F)C=CC(F)=C4
BMCZTYDZHNTKPR-INIZCTEONA-N,CHEMBL2334885,3350,A,5.01,chembl20,942284,9606,HTR1A,2095,C=1(C(=CC2=C(C1)CCN3[C@H]2CC4=C(C3)C(=C(C=C4)OC)OC)OC)O
BMCZTYDZHNTKPR-MRXNPFEDNA-N,CHEMBL2334886,3350,A,5.09,chembl20,942284,9606,HTR1A,2095,C=1(C(=CC2=C(C1)CCN3[C@@H]2CC4=C(C3)C(=C(C=C4)OC)OC)OC)O
BMDBAQIDESDSEP-UHFFFAOYNA-N,CHEMBL297702,3350,A,7.96,chembl20,802189,9606,HTR1A,2095,C1(C)(C)CC(N(CCCCN2CCN(CC2)C=3N=C4C(=CC3)C=CC=C4)C(C1)=O)=O
BMPFOIOFNWMANH-LNNLXFCONA-N,CHEMBL14499,3350,A,6.61,chembl20,582,9606,HTR1A,2095,C12(N(CNC1=O)C=3C=CC=CC3)CCN(CC2)CC4C=5C(=CC=C(C5)OC)OCC4
BMVWZIALIBDXGS-UHFFFAOYNA-N,CHEMBL135922,3350,A,5.8,chembl20,749293,9606,HTR1A,2095,C=1C=C(C=CC1)C(CCN2CCN(C=3N=CC=CN3)CC2)OC4=CC=C(C=C4)C(F)(F)F
BPWHCSFECAFTAM-LNNLXFCONA-N,CHEMBL490211,3350,A,7.0,chembl20,492738,9606,HTR1A,2095,C=1C2=CC=NC(N3CCN(CC3)CCC=4C=CC5=C(C4)NC(CO5)=O)=C2C=CC1
BOFGPBNQTFGHGF-UHFFFAOYNA-N,CHEMBL597279,3350,A,5.97,chembl20,609920,9606,HTR1A,2095,C1=CC(OC)=C2OC=C(C2=C1)C(CN3CCC(=CC3)C4=CNC5=C4C=C(C=C5)F)C
BNPJDUXHACQLJK-LBOYIXSDNA-N,24768521,3350,A,6.38195,pubchem,296884,9606,HTR1A,2095,O=C(NC1CCCC=2C1=CC=CC2)CCCCCN3CCN(CC3)C4=C(N)C=CC=C4
BNPYZAAZLNWAPS-HXTKINSTNA-N,CHEMBL252031,3350,A,8.7,chembl20,461982,9606,HTR1A,2095,C1=CC=2C(=NSC2C=C1)N3CCN(CC3)CCC4=CC5=C(C=C4)C(CC5)NC(CC)=O
CRHLQSKLPOQEER-LQFNOIFHNA-N,CHEMBL1774070,3350,A,8.41,chembl20,745649,9606,HTR1A,2095,C=1C=CC(N2CCN(CC2)CCCCOC=3N=C4C(=CC3)CCC(N4)=O)=C(C1)C
CNARPAZVQVCVGJ-LQFNOIFHNA-N,CHEMBL342060,3350,A,7.82,chembl20,1075,9606,HTR1A,2095,N12C(C=C(C=C1)C(=O)NCCCCN3CCN(CC3)C4=C(OC)C=CC=C4)=CC=N2
CPTSTFKVXWZGEV-HXTKINSTNA-N,CHEMBL59725,3350,A,6.7,chembl20,563538,9606,HTR1A,2095,C1(=CC=CC(=C1Cl)N2CCN(CC2)CCCCNC(C=3SC4=C(C3)C=CC=C4)=O)Cl
CLSTUXZWWDGEKC-LNNLXFCONA-N,CHEMBL258600,3350,A,7.66,chembl20,468662,9606,HTR1A,2095,C=1(C=CC=2N=C(C=CC2C1)NCCCN3CCN(CC3)C4=C(C=CC=C4)OC)OC
CMGCUKSVHPVYFF-UHFFFAOYNA-N,CHEMBL495895,3350,A,8.2,chembl20,556305,9606,HTR1A,2095,N=1C=2C=CC=C(OCCN3CCC(CC3)CC4=CC=CC(=C4)N5C(CCC5)=O)C2C=CC1C
CKLPMHPQYVCYLL-LELJVTLKNA-N,CHEMBL2029924,3350,A,8.33,chembl20,820054,9606,HTR1A,2095,C(CC=1C=CC=CN1)(=O)NC=2C=C(C=CC2)CCN3CCN(CC3)C=4C=CC=CC4
CLKRZINIDXJKNI-UHFFFAOYNA-N,CHEMBL1774996,3350,A,8.71,chembl20,747433,9606,HTR1A,2095,C12(C(N(C=3N=CC=CC3)CCN4CCN(CC4)C=5C(O)=CC=CC5)=O)CCC(CC1)(CC2)I
AYHUGSDYEPBTFK-LBOYIXSDNA-N,CHEMBL15270,3350,A,6.8,chembl20,1547,9606,HTR1A,2095,C1(=C(C(Cl)=NC(=N1)C)SC=2C=CC(=CC2)Cl)NC3CCN(CC3)CC4=CC=CC=C4
CFMSLLBHTULPBX-UHFFFAOYNA-N,CHEMBL2237157,3350,A,7.38,chembl20,899959,9606,HTR1A,2095,C1CN(CCN1C=2N=CC=CN2)CCCN3C(CCN4C3=NC5=C4C(N(C(N5C)=O)C)=O)=O
DCSUBABJRXZOMT-LELJVTLKNA-N,CHEMBL1729,3350,A,5.7,chembl20,1083,9606,HTR1A,2095,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C=3C=C(Cl)C(N)=CC3OC
CZRJZZTYRIMAJY-FGZAEZAUNA-N,28864,3350,A,9.39794,pubchem,4447,9606,HTR1A,2095,O=C(N[C@@H]1CN(C2=C(C3=C4C(C2)=CNC4=CC=C3)C1)C)N(CC)CC
CYGODHVAJQTCBG-LBOYIXSDNA-N,CHEMBL218166,3350,A,8.03,chembl20,608753,9606,HTR1A,2095,C=12OC(O)=NC1C=CC=C2N3CCN(CC3)CC=4C=C(C5=CC=CC=C5)C=CC4
CZEUYEVFOZRSCP-CQSZACIVNA-N,CHEMBL609742,3350,A,6.26,chembl20,303708,9606,HTR1A,2095,C=1C=CC(=C(C1)S(NC=2C=CC=3NC=C(C3C2)C[C@@H]4NCCC4)(=O)=O)Cl
CWWTZVVVIFSITH-UHFFFAOYNA-N,CHEMBL599076,3350,A,7.9,chembl20,609919,9606,HTR1A,2095,C1=C(C=C2OC=C(C2=C1)CCN3CCC(=CC3)C4=CNC5=C4C=C(C=C5)C#N)OC
CXQUOFVDYCOSEZ-UHFFFAOYNA-N,CHEMBL210578,3350,A,7.56,chembl20,490812,9606,HTR1A,2095,C12N(CCCC(C3=CC=C(C=C3)F)=O)C(CC(O)(C4=CC=C(C=C4)Cl)C1)CC2
CTUZKIUJWYPNFV-LELJVTLKNA-N,44580784,3350,A,9.60033,pubchem,344709,9606,HTR1A,2095,FC=1C=2N=C(C=CC2C(N3CCN(CC3)CCC=4C=C5NC(=O)COC5=CC4)=CC1)C
CTZWGZSINBFHFD-FQEVSTJZNA-N,11291892,3350,A,6.82391,pubchem,246385,9606,HTR1A,2095,O=C1N(CN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4)CC(=O)N5[C@H]1CCC5
ANCFDBAFLRCWEK-HXTKINSTNA-N,CHEMBL1774078,3350,A,9.11,chembl20,745649,9606,HTR1A,2095,C=1C=CC(=C2C1OCCC2)N3CCN(CC3)CCCCOC=4N=C5C(=CC4)CCC(N5)=O
ANPCJRRUWSZGAG-LNNLXFCONA-N,90655809,3350,A,8.5817,pubchem,1137700,9606,HTR1A,2095,FC1=CC(C=2CCN(CC2)CCNC(=O)C3=NC=4C(N=C3)=CC=CC4)=CC(F)=C1
BQDBCWZXPYWQGM-UHFFFAOYNA-N,CHEMBL2159458,3350,A,6.54,chembl20,855539,9606,HTR1A,2095,O=S(=O)(NCC1CCN(CCOC=2C=CC=CC2C3=CC=CC=C3)CC1)C4=CC=C(C=C4)F
FXZBOGLCSOPCIH-MPIMZMORNA-N,CHEMBL321343,3350,A,7.19,chembl20,949,9606,HTR1A,2095,C=1(C=2N=C(NC(C=3C(N(=O)=O)=CC=CC3)=O)C=CC2NC1)C4CCN(CC4)C
FTFDKAXJKYPQQO-KLRYUMNINA-N,44589076,3350,A,9.03152,pubchem,388704,9606,HTR1A,2095,FC=1C=C2C(CCCN([C@@H]3CC=4C(OC3)=CC=CC4C(=O)N)CCC)=CNC2=CC1
DJLBBFRAULLUHN-UHFFFAOYNA-N,52942615,3350,A,9.21112,pubchem,516807,9606,HTR1A,2095,O(CCCN1CCN(CC1)C=2C=3C(C=CC2)=CC=CC3)C4=C(C=5C(=CNC5O)C=C4)C
DSVNWBCSOKKCGQ-UHFFFAOYNA-N,49850770,3350,A,8.60033,pubchem,541181,9606,HTR1A,2095,O1CCCN(C=2C=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC2)C1=O
FYCXANKHKYEXTR-UHFFFAOYNA-N,CHEMBL160581,3350,A,8.05,chembl20,928,9606,HTR1A,2095,N1(C2=C3C(C=CC=C3)=CC=C2)CCN(CC1)C(COC=4C=C5C(=CNC5=CC4)CCN)=O
FYKWKUAISYHKLU-UHFFFAOYNA-N,10178015,3350,A,6.9539,pubchem,239651,9606,HTR1A,2095,O(CCN1C2CCC1C=C(C2)C=3C=4C(NC3)=CC=CC4)C=5C6=C(NC=C6)C=CC5
FXJMAIABWURTRB-LNNLXFCONA-N,9977716,3350,A,8.50031,pubchem,344709,9606,HTR1A,2095,O1C2=C(NC(=O)C1)C=C(CCN3CCN(CC3)C4=C5C(NC(=C5)C)=CC=C4)C=C2
GBFVASGLDJOASI-UHFFFAOYNA-N,45482876,3350,A,7.27003,pubchem,437747,9606,HTR1A,2095,O(C=1C(N2CCN(CC2)CCCN3N(C4=CC=CC=C4)C(=O)C=CC3=O)=CC=CC1)C
DOQRWMBJOSFWPI-PJQSKVNONA-N,CHEMBL2029927,3350,A,8.24,chembl20,820054,9606,HTR1A,2095,N(C(=O)NC1=CC(=CC=C1)CCN2CCN(CC2)C=3C=CC=CC3)C4=CC=CC=C4
DOSWXEACORUGRU-UHFFFAOYNA-N,CHEMBL197078,3350,A,8.54,chembl20,326565,9606,HTR1A,2095,N=1C=2SC3=C(C2C(N(CCN4CCN(CC4)C5=C(C=CC=C5)C)C1)=O)CCN(C3)C
DOVTZHSQYCZIIX-MPIMZMORNA-N,CHEMBL198993,3350,A,7.66,chembl20,320865,9606,HTR1A,2095,N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C3=CN=C(C=C3)F)=O
DRHKJLXJIQTDTD-XYFPIJJGNA-N,CHEMBL836,3350,A,9.1,chembl20,915,9606,HTR1A,2095,S(C1=C(C=CC(=C1)C[C@H](NCCOC2=C(OCC)C=CC=C2)C)OC)(=O)(=O)N
DSZAPUPSEUYRJU-HSZRJFAPNA-N,CHEMBL493283,3350,A,8.12,chembl20,539783,9606,HTR1A,2095,C1(CO[C@@H](CO1)CNCCOC=2C=CC=CC2OC)(C3=CC=CC=C3)C4=CC=CC=C4
DVEBXLWTIWPHPE-LNNLXFCONA-N,CHEMBL1642889,3350,A,5.36,chembl20,699281,9606,HTR1A,2095,O=S(=O)(C1=NNC=2C1=CC(NC3CCNCC3)=CC2)C4=CC=C5C(=C4)C=CC=C5
DSRZHYGLARQICV-HXTKINSTNA-N,44138098,3350,A,9.60033,pubchem,538499,9606,HTR1A,2095,O1C=2C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)=CC=CC2NC(=O)C1
DNAVFAFMJIQKJV-PXDATVDWNA-N,CHEMBL1946785,3350,A,8.02,chembl20,800456,9606,HTR1A,2095,C1C([C@@H]([C@H](C1)CNCCOC2=CC=CC=C2)O)(C=3C=CC=CC3)C=4C=CC=CC4
DNAVFAFMJIQKJV-SQJMNOBHNA-N,57402250,3350,A,8.03012,pubchem,643008,9606,HTR1A,2095,O[C@H]1C(CC[C@H]1CNCCOC2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4
GJXLROXNFUKMEK-LBOYIXSDNA-N,24768524,3350,A,7.53462,pubchem,296884,9606,HTR1A,2095,FC=1C(N2CCN(CC2)CCCCCC(=O)NC3CCCC=4C3=CC=CC4)=CC=CC1
GKKWGCYGAIAZMS-UHFFFAOYNA-N,CHEMBL1277101,3350,A,7.19,chembl20,684850,9606,HTR1A,2095,C(N1CCN(C=2N=C3C=CC=CC3=C(C)C2C)CC1)CCC=C4N=C5CCCCC5C(N4N)=O
FJARQSBXMZBLPG-UHFFFAOYNA-N,CHEMBL1257384,3350,A,9.07,chembl20,664675,9606,HTR1A,2095,C1(=CC2=CNC(=C2C=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O)Cl
FREWUHPTJYJHEV-UHFFFAOYNA-N,CHEMBL196862,3350,A,8.6,chembl20,326565,9606,HTR1A,2095,N=1C=2SC3=C(C2C(N(CCN4CCN(CC4)C5=C(C=CC=C5)C#N)C1)=O)CCN(C)C3
FRFBWAJTOSLKJT-LELJVTLKNA-N,10478217,3350,A,8.40012,pubchem,344709,9606,HTR1A,2095,ClC=1C=2N=C(C=CC2C(N3CCN(CC3)CCC=4C=C5NC(=O)COC5=CC4)=CC1)C
FVOMJILQPSVRHS-UHFFFAOYNA-N,CHEMBL472289,3350,A,5.5,chembl20,501239,9606,HTR1A,2095,C1=CC=C(C=2C=CC(=NC12)C)N3CCN(CC3)CCC4=CC5=C(C=C4)N(C(CO5)=O)C
DLXKEWOEEPMPHX-PMACEKPBNA-N,CHEMBL3233432,3350,A,5.88,chembl20,1339951,9606,HTR1A,2095,C1=CC2=C3C(=C1)[C@H]4[C@@H](N3CCO2)CCN(C4)CCCC(C=5C=CC(=CC5)F)=O
DJMRKPUZZUDMFC-PJQSKVNONA-N,66561333,3350,A,6.64436,pubchem,662965,9606,HTR1A,2095,O=C(NC=1C=CC(CCN2CCN(CC2)C3=CC=CC=C3)=CC1)NC=4C=CN=CC4
FBYVWPPEENYVFP-UHFFFAOYNA-N,CHEMBL1078750,3350,A,6.0,chembl20,615926,9606,HTR1A,2095,O1C(OCC1CNCCOC2=CC=C(C=C2)C3=CC=CC=C3)(C4=CC=CC=C4)C=5C=CC=CC5
DZKFKYARPPSLED-LELJVTLKNA-N,CHEMBL59741,3350,A,5.52,chembl20,561,9606,HTR1A,2095,C=1(SC2=CC(CCN3CCN(CC3)C=4C=C(C(F)(F)F)C=CC4)=CC=C2N1)O
DXXFOOWMMHTVAN-UHFFFAOYNA-N,44598683,3350,A,7.82391,pubchem,441123,9606,HTR1A,2095,O(C=1C(N2CCN(CC2)CCN3C(=O)C=4C(C3=O)=CC=C(N(C)C)C4)=CC=CC1)C
DYCOROLVTZKZIC-UHFFFAOYNA-N,25069302,3350,A,9.85387,pubchem,516807,9606,HTR1A,2095,FC=1C=2C(N3CCN(CC3)CCCOC4=C(F)C=5C(=CNC5O)C=C4)=CC=CC2C=CC1
DYMOFCTVBPZWIC-UHFFFAOYNA-N,44138104,3350,A,9.80134,pubchem,538499,9606,HTR1A,2095,O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N(C(=O)C1)C
DXMCIEXJGUDMBA-UHFFFAOYNA-N,CHEMBL1910145,3350,A,9.13,chembl20,775009,9606,HTR1A,2095,C1CC2(CC1(CC2)C(=O)N(C3=CC=CC=N3)CCN4CCN(CC4)C5=C(C=CC=C5)O)CF
DRZMEJAAZMHAGA-HXTKINSTNA-N,44591229,3350,A,7.67162,pubchem,392707,9606,HTR1A,2095,N1(CC(CCC1)C=2N=C(NCC3CC3)N=CC2)CCC=4C=5C(NC4)=CC=CC5
DKGZKTPJOSAWFA-LNNLXFCONA-N,CHEMBL267930,3350,A,7.4,chembl20,589733,9606,HTR1A,2095,C12(N(CNC1=O)C=3C=CC=CC3)CCN(CC2)CCCC(C=4C=CC(=CC4)F)=O
FFXAGAOFEJANTJ-UHFFFAOYNA-N,52942854,3350,A,7.8729,pubchem,516806,9606,HTR1A,2095,FC1=CC2=C(C(N3CCN(CC3)CCCCOC4=CC=5C(=CNC5O)C=C4)=CC=C2)C=C1
FIHYFNQYURHDIC-UHFFFAOYNA-N,CHEMBL1276835,3350,A,8.0,chembl20,684850,9606,HTR1A,2095,C1C2C(CCCC1)=NC(N(C2=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
FILNNODWEJQCSQ-UHFFFAOYNA-N,52948620,3350,A,8.77469,pubchem,516807,9606,HTR1A,2095,ClC=1C(OCCCCN2CCN(CC2)C=3C4=C(C=CC3)C=CC=C4F)=CC=5C(=CNC5O)C1
FHZHGMCMPLAIMD-PJQSKVNONA-N,CHEMBL2029919,3350,A,5.65,chembl20,820054,9606,HTR1A,2095,N(C(=O)NC1=CC=C(C=C1)CCN2CCN(CC2)C=3C=CC=CC3)C4=CC=CC=C4
FFDJMJKKWSECNE-UHFFFAOYNA-N,CHEMBL133822,3350,A,6.0,chembl20,628657,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C4=CC=5C(N=C4)=CC=CC5
FHJHQELIOHZJNR-UHFFFAOYNA-N,CHEMBL492690,3350,A,7.4,chembl20,539775,9606,HTR1A,2095,N1(CC2=C(CC1)C=CC=C2)C(=O)CCCCCN3CCN(C4=C(C=CC=C4)OC)CC3
FODMRPDMSZJNCU-ILBDCCSDNA-N,90654697,3350,A,6.63451,pubchem,1126168,9606,HTR1A,2095,ClC=1C(N2CCN(CC2)CCCCCC(=O)N3[C@@H](CCC3)C(=O)N)=CC=CC1
FJDXZJPLGPQEMF-UHFFFAOYNA-N,CHEMBL308476,3350,A,7.07,chembl20,1543,9606,HTR1A,2095,N1(C=2C3=C(NCCC3)C=CC2)CCN(CC1)CC=4C=C(C=5C=CC=CC5)C=CC4
FMEYZGBIOSKJJC-HXTKINSTNA-N,CHEMBL305920,3350,A,7.31,chembl20,1543,9606,HTR1A,2095,C=12OCC(NC1C=CC=C2N3CCN(CC3)CC=4C=C(C=5C=CC=CC5)C=CC4)=O
FLDQILOFRRMABS-LQFNOIFHNA-N,CHEMBL474090,3350,A,7.19,chembl20,540738,9606,HTR1A,2095,C1=CN=C(N=C1C2CCCN(C2)CCC=3C4=C(NC3)C=CC=C4)NCCCOC
FNHDODLEOOYUHU-ZFJUVRDGNA-N,CHEMBL210348,3350,A,7.48,chembl20,376264,9606,HTR1A,2095,C1=CC(F)=C2OCC(CC2=C1C(N)=O)N(CC)CCC=3C=4C(NC3)=CC=C(C4)F
FDMHBTAXJFCYLV-SFHVURJKNA-N,CHEMBL2057442,3350,A,6.14,chembl20,830335,9606,HTR1A,2095,C1(=C(OC)C=C2[C@H]3N(CCC2=C1)CC4=C(C(=C(C=C4OC)OC)CO)C3)OC
BRKQFOZQLBPTGJ-UHFFFAOYNA-N,CHEMBL495046,3350,A,7.9,chembl20,556305,9606,HTR1A,2095,N=1C=2C=CC=C(OCCN3CCC(CC3)CC4=CC=CC(=C4)N(S(C)(=O)=O)C)C2C=CC1C
BRNCBKSQFYMZBG-MPIMZMORNA-N,CHEMBL259889,3350,A,7.85,chembl20,468662,9606,HTR1A,2095,C=1(C=CC=2N=C(C=CC2C1)NCCN3CCN(CC3)C4=C(C=CC=C4)OC)N(=O)=O
BSUPTTROFNUYJX-HXTKINSTNA-N,CHEMBL473903,3350,A,7.63,chembl20,540736,9606,HTR1A,2095,C=1C(C2CCCN(C2)CCC=3C=4C(NC3)=CC=C(C4)F)=NC(=NC1)NC5CC5
BVHKYUKBOGXMRL-PJQSKVNONA-N,70683643,3350,A,6.90032,pubchem,662965,9606,HTR1A,2095,O=C(NC=1C=CC(CCN2CCN(CC2)C3=CC=CC=C3)=CC1)NC4=NC=CC=C4
AQHVRKAOCNHINO-FQEVSTJZNA-N,CHEMBL326751,3350,A,8.96,chembl20,941,9606,HTR1A,2095,C1=2C(C3(CCN(CC3)C[C@@H](COC4=CC=CC=C4)O)OC1)=CC=C5C2C=CC=C5
BGGVCPBLHFFERX-HXTKINSTNA-N,CHEMBL606149,3350,A,7.6,chembl20,603083,9606,HTR1A,2095,C1=C2C(=C3CC(NCCCC=4C5=C(NC4)C=CC(=C5)F)COC3=C1)C(=O)NCC2
BHFFOJNXKRLMKR-UHFFFAOYNA-N,25069300,3350,A,9.89279,pubchem,516807,9606,HTR1A,2095,FC1=C(OCCCN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4)C=CC=5C1=C(O)NC5
HSSKUHYKFYVFRR-UHFFFAOYNA-N,CHEMBL1095245,3350,A,5.84,chembl20,749293,9606,HTR1A,2095,C=1C=C(C=CC1)C(CCN2CCN(CC2)C3=CC=C(C=C3)Cl)OC4=CC=C(C=C4)C
HYDCPJFONYLIJH-UHFFFAOYNA-N,52947343,3350,A,8.37161,pubchem,516807,9606,HTR1A,2095,ClC1=C(OCCCCN2CCN(CC2)C=3C4=C(C=CC3)C=CC=C4F)C=CC=5C1=C(O)NC5
HUNDNZUNCNQCRK-LNNLXFCONA-N,CHEMBL1627308,3350,A,6.88,chembl20,563538,9606,HTR1A,2095,C=1(C(=CC=CC1)OC)N2CCN(CC2)CC(CCNC(C=3NC=4C=CC=CC4C3)=O)O
HVYKQLWDJZYOQY-UYAOXDASNA-N,CHEMBL300100,3350,A,8.9,chembl20,862587,9606,HTR1A,2095,[C@@H]1([C@@H](C2=CC=C(C=C2C1)F)O)N3CCN(CC3)C4=C5C(OCCO5)=CC=C4
HFYVJBSGCZWMMD-AATRIKPKNA-N,CHEMBL490645,3350,A,7.41,chembl20,563399,9606,HTR1A,2095,C1(=CC=2C(=CC=CC2)N1C/C=C/CN3CCN(C4=C5C(=CC=C4)C=CC=C5)CC3)O
HFYVJBSGCZWMMD-WAYWQWQTNA-N,CHEMBL490644,3350,A,7.94,chembl20,563399,9606,HTR1A,2095,C1(=CC=2C(=CC=CC2)N1C/C=C\CN3CCN(C4=C5C(=CC=C4)C=CC=C5)CC3)O
AIPVMDNBQLPSHM-PKRZOPRNNA-N,CHEMBL80230,3350,A,8.12,chembl20,1543,9606,HTR1A,2095,C1=2OC(O)=NC1=CC=CC2N3CCN(CC3)CC4=CC(C5=CC=CC=C5)=C(C=C4)O
AJRQMVCEFKRUBB-UHFFFAOYNA-N,CHEMBL2159481,3350,A,7.04,chembl20,855539,9606,HTR1A,2095,C=1(C=CC(=C(C1)F)F)S(=O)(NC2CN(CC2)CCOC=3C=CC=CC3C4=CC=CC=C4)=O
ACZCVZUKGWGYJX-LNNLXFCONA-N,CHEMBL252818,3350,A,8.12,chembl20,461982,9606,HTR1A,2095,C1=CC=2C(=NSC2C=C1)N3CCN(CC3)CCC4=CC=C5C(=C4)C(CC5)NC(=O)C
AWIYLVWAILOVMX-RLAPIPATNA-N,CHEMBL1946122,3350,A,6.91,chembl20,802308,9606,HTR1A,2095,[C@@H]12CC[C@@H](N1CCCOC3=CC=C(C=C3)F)CC(O)(C4=CC=C(C=C4)Cl)C2
